textID,text,selected_text,sentiment
024260c62f, I know but unfortunately I`m one of the fifteen bazillions of Americans without health insurance.  awesome,I know but unfortunately I`m one of the fifteen bazillions of Americans without health insurance.  awesome,neutral
51d912eb13,Just got finished cleaning and putting out my mom`s presents.  Happy mother`s day. I`m going to sleeeeep.,Happy,positive
8f1a61f7f8,Getting to play golf with our kickin` Leadership Team...I have a feeling they r gonna kick me on the golf course,kick me,negative
b2fa4959e7,http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,sad,negative
9e7ce81888, ia so much! i haven`t really been happy with any of cooks choices for singles.,i haven`t really been happy,negative
aad8997372,good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one,system is DEAD!!,negative
b757ce76a3,Goingg to school today,Goingg to school today,neutral
baa33af290,Cleaned out my Followers List and blocked the **** girls & **** Now I look like a spammer,Cleaned out my Followers List and blocked the **** girls & **** Now I look like a spammer,neutral
ad4a12022c,Watching the 3rd episode of JONAS,Watching the 3rd episode of JONAS,neutral
739d9f225a,Jogged in the forest with Nina. Heavy wind reminded I need to set up some turbines: free electricity.,Jogged in the forest with Nina. Heavy wind reminded I need to set up some turbines: free electricity.,neutral
10e218c9dd,awww i`ve lost a follower i fail,fail,negative
4536c335bf,so sad that no friends everyday for a long **** time,sad,negative
4df0aa0dbe,In 1 horse town + 2 blown out car speakers =,In 1 horse town + 2 blown out car speakers =,neutral
a71a8b1d77,watching chicago.  honeyyyy im with you I miss me some hey arnold! and wild thornberrys,miss,negative
d5b945f9bc,pool is still closed  and it is cloudy. what should i cook tonight?,pool is still closed  and it is cloudy. what should i cook tonight?,neutral
0252b13fbe, do u ever answer ur fans on here?? i wish u would. i have a question i`ve been wanting to ask u for months,do u ever answer ur fans on here?? i wish u would. i have a question i`ve been wanting to ask u for months,neutral
ea1073bd4e,_B all the shows are sold out  so I have to wait til tomorrow or sunday...,_B all the shows are sold out  so I have to wait til tomorrow or sunday...,neutral
98e7195247,soooo sunburnt  my mum was out earlier so i had to wait for her to get in and fell asleep on the trampoline for 2 hours in the sun (U),sunburnt,negative
63a48f7850,"Or this, for that matter: http://bit.ly/SS6Yp  So jealous.",So jealous.,negative
e1c7737131,It`s STILL not working!! Why not!! This is FRUSTRATING!!!,FRUSTRATING!!,negative
02be95a9e0,has has an ok day with jo. She bit me and now its bruised.,bruised.,negative
ed37eaaf83," thanks  i have to finish schoolwork today, no rehearsal tonight though. what ru doing?",thanks,positive
4541e7217e,isnt going to the movies!! i got grounded,i got grounded,negative
4e1fc4b289," `erocka the ruler` i called you, but i see i gets the no love   whats up with that?",i see i gets the no love   whats up with that,negative
04853c5312,"i miss him  ALOT but im not gonna talk to him, i HOPE",miss,negative
244dad19f0,its my last friday of my high school years!,its my last friday of my high school years!,neutral
9099b13d86," ohh, i`m watching my best friend`s wedding. it`s so sad..",sad.,negative
321ce238e7,On tha` bus,On tha` bus,neutral
a0e9f216f2, This is truly enlightening for me,s truly enlightening,positive
d08766b1e7," thanks, I deserve it.","thanks,",positive
0a24bf3d0a,_bree say hi to the otters! They are my favorite- besides the fact they are slowly killing themselves with each shell they open.,They are my favorite- besides the fact they are slowly killing themselves with each shell they open.,neutral
c0d30e0568,"  he should be an honourary fluffette, such lovely hair (what`s left  )",h lovely,positive
617387ed5e,Home from China & back to work,Home from China & back to work,neutral
122e401a45,  Scrub and moisturize... doesnt even sounds like `showering`... maybe u should be inclined to follow me en. rephael,Scrub and moisturize... doesnt even sounds like `showering`... maybe u should be inclined to follow me en. rephael,neutral
d2e5c297f1,http://twitter.com/djc_yana ~ yeah. haha! why?,yeah. haha! why?,neutral
14264851de,Michael Cera has a new movie!,Michael Cera has a new movie!,neutral
f7e80a4d74,"No school, again. This time cuz im sick.",im sick.,negative
321886a8d8,Omg! Really? I just ran into a wall,Omg! Really? I just ran into a wall,neutral
8973703c88,Got into the show early. Jackson`s chillen. Lil shorty,Got into the show early. Jackson`s chillen. Lil shorty,neutral
cfea4a2383, Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad,? It is very sad,negative
97dd95da97,  it sucks no matter where you are! I`m gonna freakin be late for work!,t sucks,negative
a48f21673a, I do! But I have to go to a dang wedding in madison,I do! But I have to go to a dang wedding in madison,neutral
80d01af3a9, ha... I thought you would enjoy the Family Guy reference... and I`m more bored than you,bored,negative
6a0b93b7e8,"is abit happier at the thought that Ashleigh & Loocie with be here soonish, but sad to miss her S-ane  ;)","is abit happier at the thought that Ashleigh & Loocie with be here soonish, but sad to miss her S-ane  ;)",neutral
5900fb4a11,I feel like I`m going to toss my cookies,I feel like I`m going to toss my cookies,neutral
81e116b711, hope you had a FAB time!!! Just saw your twitpics ... Love that you wore THE dress. Great pic of D too,hope,positive
75b7008aa7,shakalohana week two of flat wavez no surfin,shakalohana week two of flat wavez no surfin,negative
b89e4b1146, Cool Guide.. My best Tip.. Do NOT Use Them Unless Absolutely Needed !!!,My best Tip.,positive
e082b8f404,My best friend is coming!excited,excited,positive
896f138772, Yep- same here. I have to be in the mood 4 it.,Yep- same here. I have to be in the mood 4 it.,neutral
eda19b9526," T, im sooooo bored right now",bored,negative
983d7b7aaa, Sis...I dont think I will be up 4 2nite sadly  Im in alot of pain 2day & had bad nite...can we go out anotha week soon?****,sadly,negative
c74fafdb94,THIS twitter is driving me nuts...WONT LET ME DOWNLOAD A PROFILE PIC!! ...guess i`ll keep trying!!,driving me nuts..,negative
032bb2eb50,"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason`s worth it:Matt, ...after that? i dunno",depressed,negative
5abbf5d8a2,Twitter is slowing me down today.,Twitter is slowing me down today.,negative
92207dfecf, say a hi to me tom  please please,say a hi to me tom  please please,neutral
6a6665242c, Thought you might be interested in  http://tweetphoto.com. See who`s viewing your photos!,interested,positive
168bf74441,Sitting with sabbeth in first period.  buhahaha we are so cool -sabbeth lmao,cool,positive
69ca5b2ad0,Chicago rocks my socks,rocks my socks,positive
2f4f43853a," What you said about aj made no sense,hahaha. What were you talking about? And I loved that picture of you and colin!",loved,positive
0e76a49827,Listening to Hey Zulu - Red n` Meth. Sux to be at work right now,Listening to Hey Zulu - Red n` Meth. Sux to be at work right now,neutral
28c0cdac1a,"I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad",sad,negative
3c25394b2a, that and being so careless with her vocals.,careless,negative
2e0ad38b76,Really really cant sleep  x,Really really cant sleep  x,neutral
8aa84ce978,at panera for lunch  byyy myself  aww,aww,negative
f5943c8307,On the way to sthlm - it will maybe be a movie   // cool http://gykd.net,On the way to sthlm - it will maybe be a movie,neutral
cdaf41cec4,@_catchfire Happy Birthday Chip`s sister,Happy Birthday Chip`s sister,positive
ffc2d1db72,whew finally got in to RC..,whew finally got in to RC..,positive
e4e206506b,"****, my photo is gone!","****, my photo is gone!",neutral
2a92889496, this is sounding like the worst lurgy ever - the one that just won`t go away ..  ...are you ready for end-of-rope action yet??,this is sounding like the worst lurgy ever - the one that just won`t go away ..  ...are you ready for end-of-rope action yet??,negative
6ff3e6b63d, I AM A CHILD OF THE DIGITAL AGE I USE TWITTER TO ASK SUCH QUESTIONS do not bring logic into this,I AM A CHILD OF THE DIGITAL AGE I USE TWITTER TO ASK SUCH QUESTIONS do not bring logic into this,neutral
5cb61942ba,Yayz! Today`s is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I`m kinda drained...,Yayz! Today`s is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I`m kinda drained...,neutral
cf57257f15,"just tried talking........voice died before end of sentence! Annpyimg thing id, i feel fine!! Another day of not playing the hits",i feel fine!! An,positive
1e9b8bf9fd, lol yeah I guess you have a point,lol yeah I guess you have a point,neutral
09537c7a77,i have a headache,headache,negative
88043d31a8, http://twitpic.com/4jam0 - better lighting would have enhanced the photo... nice angle though...,nice angle though...,positive
50897d80de,May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw,Happy Star Wars,positive
076dad1b7a, lol to see my king,lol to see my king,neutral
49a53747b6," Oh, I see. Daily life shots? It`ll be interesting as well.",interesting,positive
d359822de4, - Woo! Great subject for this month. Now I can use my sparklers,Great,positive
bced14cd92,"Marley won`t watch the French Open unless it`s in HD, which it`s not...   But my latest political ad is: http://tinyurl.com/lvsn76","Marley won`t watch the French Open unless it`s in HD, which it`s not...   But my latest political ad is:",neutral
7518c03119, any gear you don`t use anymore and want to throw away?,any gear you don`t use anymore and want to throw away?,neutral
cbd651cec8,Happy its the weekend...LOVE has knocked me down ya`ll!!!,Happy its the weekend...LOVE has knocked me down ya`ll!!!,neutral
a330318e28,"_shantz heyy shantell!  twitter is cool, thats why! and guess what!! i followed britney spears, and she followed me back!","cool,",positive
41e7e3f547," Aw, sorry ur day sucked!  Did u see my post abt car issues? LOL I think it`s safe to say it can only get better tho. Beer-thirty?","Aw, sorry ur day sucked!  Did u see my post abt car issues? LOL I think it`s safe to say it can only get better tho. Beer-thirty?",neutral
57f97a9ac7," dont worry, i will. i HATE it when nobody comments on my pics",i HATE it,negative
78b6109e71,: Oh its begun long before this!,: Oh its begun long before this!,neutral
221cb70ba5, that`s what i was last night,that`s what i was last night,neutral
a00b2b3fc0, do it and I`ll give you the first hug,do it and I`ll give you the first hug,positive
0d64ba9efd,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2",bored,negative
44ae243052,_Nessiah Yeah I will  In fifteen minutes or so.,_Nessiah Yeah I will  In fifteen minutes or so.,neutral
01d5aeeac2, I don`t like the term 'partner' when it comes to relationships. It`s too business like so that`s my ugly word of the day,ugly,negative
